event_type,ingestion_timestamp,event_timestamp
vp,1598132472614.886,1598132473000.0
vp,1598132472616.169,1598132473100.0
vp,1598132472616.7668,1598132473000.0
vp,1598132472622.2031,1598132473112.0
vp,1598132472627.4321,1598132473094.0
vp,1598132472628.043,1598132467629.0
vp,1598132472628.644,1598132468629.0
vp,1598132472628.9092,1598132469629.0
vp,1598132472629.2952,1598132470629.0
vp,1598132472629.535,1598132471629.0
vp,1598132472643.9878,1598132473143.0
vp,1598132472651.812,1598132473097.0
vp,1598132472651.9312,1598132473084.0
vp,1598132472658.49,1598132473145.0
vp,1598132472659.0012,1598132473098.0
vp,1598132472664.726,1598132473064.0
vp,1598132472672.045,1598132473063.0
vp,1598132472681.3618,1598132473157.0
vp,1598132472681.59,1598132473172.0
vp,1598132472687.317,1598132473080.0
vp,1598132472687.728,1598132472629.0
vp,1598132472698.7122,1598132473178.0
vp,1598132472709.734,1598132473202.0
vp,1598132472710.1692,1598132473173.0
vp,1598132472713.164,1598132473145.0
vp,1598132472715.312,1598132473201.0
vp,1598132472715.595,1598132473206.0
vp,1598132472720.824,1598132473203.0
vp,1598132472721.246,1598132473155.0
vp,1598132472728.334,1598132472568.0
vp,1598132472728.441,1598132473126.0
vp,1598132472734.782,1598132473226.0
vp,1598132472742.751,1598132473009.0
vp,1598132472743.33,1598132472978.0
vp,1598132472746.679,1598132473149.0
vp,1598132472747.1262,1598132473254.0
vp,1598132472748.535,1598132473179.0
vp,1598132472755.687,1598132473252.0
vp,1598132472760.183,1598132473196.0
vp,1598132472773.9812,1598132473265.0
vp,1598132472776.304,1598132473138.0
vp,1598132472783.855,1598132473263.0
vp,1598132472789.632,1598132473246.0
vp,1598132472790.226,1598132473278.0
vp,1598132472797.77,1598132473290.0
vp,1598132472799.4111,1598132473266.0
vp,1598132472799.7488,1598132473242.0
vp,1598132472800.0469,1598132473273.0
vp,1598132472806.335,1598132473267.0
vp,1598132472824.348,1598132473282.0
vp,1598132472824.6802,1598132472887.0
vp,1598132472827.754,1598132473273.0
vp,1598132472834.402,1598132473306.0
vp,1598132472836.714,1598132460733.0
vp,1598132472837.1338,1598132461733.0
vp,1598132472837.1848,1598132462733.0
vp,1598132472837.987,1598132473154.0
vp,1598132472838.5051,1598132473293.0
vp,1598132472844.238,1598132473258.0
vp,1598132472844.451,1598132473284.0
vp,1598132472844.616,1598132473352.0
vp,1598132472852.002,1598132473351.0
vp,1598132472858.093,1598132473342.0
vp,1598132472877.655,1598132473364.0
vp,1598132472898.553,1598132473397.0
vp,1598132472899.0222,1598132473386.0
vp,1598132472901.732,1598132473331.0
vp,1598132472907.283,1598132473169.0
vp,1598132472907.495,1598132473400.0
vp,1598132472913.605,1598132473385.0
vp,1598132472921.7898,1598132473186.0
vp,1598132472922.355,1598132473398.0
vp,1598132472925.966,1598132473404.0
vp,1598132472942.157,1598132473219.0
vp,1598132472942.473,1598132473349.0
vp,1598132472942.7249,1598132473351.0
vp,1598132472948.663,1598132473442.0
vp,1598132472948.976,1598132473410.0
vp,1598132472949.404,1598132473384.0
vp,1598132472951.4958,1598132473342.0
vp,1598132472951.8052,1598132473395.0
vp,1598132472958.366,1598132473444.0
vp,1598132472958.811,1598132473354.0
vp,1598132472959.547,1598132473444.0
vp,1598132472960.187,1598132473423.0
vp,1598132472971.024,1598132473369.0
vp,1598132472974.4822,1598132473328.0
vp,1598132472974.5679,1598132473414.0
vp,1598132472974.91,1598132473429.0
vp,1598132472982.754,1598132473465.0
vp,1598132472982.902,1598132473436.0
vp,1598132472983.01,1598132473459.0
vp,1598132472987.873,1598132473473.0
vp,1598132472989.84,1598132473430.0
vp,1598132472995.018,1598132473482.0
vp,1598132472998.7021,1598132473494.0
vp,1598132472999.125,1598132473478.0
vp,1598132473010.962,1598132473449.0
vp,1598132473011.125,1598132473461.0
vp,1598132473022.809,1598132473317.0
vp,1598132473023.054,1598132473491.0
vp,1598132473033.735,1598132473488.0
vp,1598132473034.219,1598132473536.0
vp,1598132473041.453,1598132473510.0
vp,1598132473041.6118,1598132473517.0
vp,1598132473047.549,1598132473512.0
vp,1598132473053.8188,1598132473571.0
vp,1598132473059.64,1598132473534.0
vp,1598132473059.9648,1598132473562.0
vp,1598132473065.4758,1598132473562.0
vp,1598132473068.008,1598132473565.0
vp,1598132473068.329,1598132473530.0
vp,1598132473077.7769,1598132473568.0
vp,1598132473077.949,1598132473521.0
vp,1598132473088.4858,1598132473583.0
vp,1598132473088.72,1598132473592.0
vp,1598132473107.463,1598132473568.0
vp,1598132473107.5881,1598132473581.0
vp,1598132473112.345,1598132473394.0
vp,1598132473112.439,1598132473616.0
vp,1598132473115.532,1598132473576.0
vp,1598132473115.826,1598132473618.0
vp,1598132473124.5278,1598132473614.0
vp,1598132473124.644,1598132473628.0
vp,1598132473133.8699,1598132473580.0
vp,1598132473140.78,1598132473621.0
vp,1598132473141.047,1598132473538.0
vp,1598132473141.272,1598132473605.0
vp,1598132473151.0999,1598132473629.0
vp,1598132473151.428,1598132473458.0
vp,1598132473166.955,1598132473641.0
vp,1598132473167.196,1598132473604.0
vp,1598132473178.178,1598132473669.0
vp,1598132473178.353,1598132473599.0
vp,1598132473178.5369,1598132473597.0
vp,1598132473185.83,1598132473670.0
vp,1598132473200.268,1598132473577.0
vp,1598132473207.021,1598132473687.0
vp,1598132473207.59,1598132473690.0
vp,1598132473208.277,1598132473000.0
vp,1598132473208.3398,1598132473000.0
vp,1598132473208.584,1598132473335.0
vp,1598132473208.824,1598132473000.0
vp,1598132473209.366,1598132473000.0
vp,1598132473209.586,1598132473000.0
vp,1598132473209.91,1598132473000.0
vp,1598132473213.958,1598132473000.0
vp,1598132473222.062,1598132473700.0
vp,1598132473222.5781,1598132473677.0
vp,1598132473232.675,1598132473709.0
vp,1598132473232.922,1598132473717.0
vp,1598132473237.0752,1598132473675.0
vp,1598132473243.9722,1598132473745.0
vp,1598132473253.563,1598132473712.0
vp,1598132473259.0771,1598132473392.0
vp,1598132473259.592,1598132473543.0
vp,1598132473272.776,1598132473759.0
vp,1598132473290.164,1598132473747.0
vp,1598132473290.3508,1598132473701.0
vp,1598132473292.8728,1598132473776.0
vp,1598132473293.049,1598132473774.0
vp,1598132473298.726,1598132473751.0
vp,1598132473298.848,1598132473765.0
vp,1598132473315.574,1598132473728.0
vp,1598132473315.857,1598132473520.0
vp,1598132473320.59,1598132473777.0
vp,1598132473320.8499,1598132473828.0
vp,1598132473332.402,1598132473812.0
vp,1598132473339.984,1598132473808.0
vp,1598132473343.993,1598132473827.0
vp,1598132473344.2139,1598132473838.0
vp,1598132473347.0571,1598132473792.0
vp,1598132473352.714,1598132473849.0
vp,1598132473353.0,1598132473794.0
vp,1598132473353.436,1598132473746.0
vp,1598132473358.0662,1598132473786.0
vp,1598132473364.147,1598132473601.0
vp,1598132473364.239,1598132473850.0
vp,1598132473370.708,1598132473852.0
vp,1598132473380.4841,1598132473889.0
vp,1598132473380.976,1598132473887.0
vp,1598132473400.329,1598132473882.0
vp,1598132473411.853,1598132473872.0
vp,1598132473413.734,1598132463733.0
vp,1598132473413.853,1598132464733.0
vp,1598132473414.4138,1598132465733.0
vp,1598132473414.605,1598132473901.0
dep,1598132473415.572,1598132473741.0
vp,1598132473421.306,1598132473887.0
vp,1598132473428.456,1598132473926.0
vp,1598132473428.832,1598132473922.0
vp,1598132473438.948,1598132473920.0
vp,1598132473439.156,1598132473670.0
vp,1598132473445.618,1598132473950.0
vp,1598132473446.064,1598132473901.0
vp,1598132473449.865,1598132473918.0
vp,1598132473453.595,1598132473890.0
vp,1598132473453.842,1598132473942.0
vp,1598132473454.077,1598132473919.0
vp,1598132473465.172,1598132473955.0
vp,1598132473465.3599,1598132473889.0
vp,1598132473473.683,1598132473940.0
vp,1598132473473.819,1598132473922.0
vp,1598132473480.633,1598132473965.0
vp,1598132473481.219,1598132473918.0
vp,1598132473490.333,1598132473964.0
vp,1598132473498.897,1598132473970.0
vp,1598132473508.421,1598132473986.0
vp,1598132473508.823,1598132473936.0
dep,1598132473520.711,1598132473915.0
vp,1598132473542.811,1598132474028.0
vp,1598132473545.81,1598132474012.0
vp,1598132473559.65,1598132474029.0
vp,1598132473568.284,1598132474006.0
vp,1598132473578.417,1598132473897.0
vp,1598132473578.636,1598132474042.0
vp,1598132473581.328,1598132474014.0
vp,1598132473612.072,1598132474078.0
vp,1598132473621.46,1598132474084.0
vp,1598132473621.777,1598132474112.0
vp,1598132473631.216,1598132474064.0
vp,1598132473659.7158,1598132474097.0
vp,1598132473660.168,1598132474100.0
vp,1598132473660.2522,1598132474145.0
vp,1598132473668.832,1598132474063.0
vp,1598132473672.947,1598132474098.0
vp,1598132473673.29,1598132474080.0
vp,1598132473678.221,1598132474155.0
vp,1598132473683.9111,1598132474157.0
vp,1598132473690.345,1598132473840.0
vp,1598132473690.702,1598132474170.0
vp,1598132473696.154,1598132474178.0
vp,1598132473710.065,1598132474202.0
vp,1598132473710.439,1598132474196.0
vp,1598132473710.735,1598132474094.0
vp,1598132473714.215,1598132474155.0
vp,1598132473714.603,1598132474203.0
vp,1598132473715.191,1598132474207.0
vp,1598132473717.629,1598132474149.0
vp,1598132473717.8618,1598132474202.0
vp,1598132473724.029,1598132474173.0
vp,1598132473724.096,1598132473978.0
vp,1598132473735.874,1598132474145.0
vp,1598132473740.603,1598132474009.0
vp,1598132473740.9219,1598132474178.0
vp,1598132473741.173,1598132474173.0
vp,1598132473744.885,1598132474219.0
vp,1598132473754.642,1598132474126.0
vp,1598132473755.008,1598132474252.0
vp,1598132473757.992,1598132474246.0
vp,1598132473769.4148,1598132474255.0
vp,1598132473769.53,1598132474266.0
vp,1598132473793.5,1598132474242.0
vp,1598132473793.588,1598132474273.0
vp,1598132473794.6821,1598132474267.0
vp,1598132473795.104,1598132474278.0
vp,1598132473795.5278,1598132474137.0
vp,1598132473800.421,1598132474293.0
vp,1598132473801.031,1598132474282.0
vp,1598132473809.724,1598132474290.0
vp,1598132473809.825,1598132474263.0
vp,1598132473818.5042,1598132474306.0
vp,1598132473833.41,1598132474273.0
vp,1598132473845.4749,1598132474352.0
vp,1598132473845.602,1598132474342.0
vp,1598132473848.737,1598132474342.0
vp,1598132473852.639,1598132474351.0
vp,1598132473853.2432,1598132474284.0
vp,1598132473856.989,1598132474258.0
vp,1598132473865.23,1598132466733.0
vp,1598132473865.609,1598132467733.0
vp,1598132473865.918,1598132468733.0
vp,1598132473868.9001,1598132474265.0
vp,1598132473874.1218,1598132474351.0
vp,1598132473877.8901,1598132474335.0
vp,1598132473877.9832,1598132474349.0
vp,1598132473885.983,1598132474364.0
vp,1598132473899.59,1598132474354.0
vp,1598132473899.8079,1598132474386.0
vp,1598132473900.1501,1598132474400.0
vp,1598132473900.301,1598132474143.0
vp,1598132473904.825,1598132474397.0
vp,1598132473905.065,1598132474404.0
vp,1598132473911.706,1598132474081.0
vp,1598132473912.034,1598132474385.0
vp,1598132473912.101,1598132474398.0
vp,1598132473917.5452,1598132474226.0
vp,1598132473917.939,1598132474331.0
vp,1598132473921.3418,1598132474410.0
vp,1598132473929.369,1598132474414.0
vp,1598132473929.871,1598132474436.0
vp,1598132473936.8,1598132474423.0
vp,1598132473947.7341,1598132474384.0
vp,1598132473954.948,1598132474442.0
vp,1598132473955.1958,1598132474443.0
vp,1598132473957.9019,1598132474460.0
vp,1598132473958.253,1598132474444.0
vp,1598132473964.804,1598132474395.0
vp,1598132473965.022,1598132474370.0
vp,1598132473965.272,1598132474465.0
vp,1598132473971.564,1598132474473.0
vp,1598132473985.281,1598132474481.0
vp,1598132473991.397,1598132474478.0
vp,1598132473991.781,1598132470893.0
vp,1598132473992.162,1598132471893.0
vp,1598132474000.762,1598132474430.0
vp,1598132474001.2979,1598132474494.0
vp,1598132474004.4019,1598132474430.0
vp,1598132474009.5452,1598132474461.0
vp,1598132474018.41,1598132474491.0
vp,1598132474018.6392,1598132474449.0
vp,1598132474023.671,1598132474510.0
vp,1598132474033.3608,1598132474521.0
vp,1598132474033.952,1598132474537.0
vp,1598132474038.3452,1598132474488.0
vp,1598132474038.438,1598132474458.0
vp,1598132474045.97,1598132474517.0
vp,1598132474050.841,1598132474534.0
vp,1598132474051.063,1598132474562.0
vp,1598132474063.604,1598132474565.0
vp,1598132474063.884,1598132474571.0
vp,1598132474074.052,1598132474562.0
vp,1598132474074.428,1598132474575.0
vp,1598132474078.222,1598132474568.0
vp,1598132474078.907,1598132474529.0
vp,1598132474083.216,1598132474512.0
vp,1598132474083.48,1598132474543.0
dep,1598132474087.799,1598132474515.0
vp,1598132474090.535,1598132474577.0
vp,1598132474090.928,1598132474591.0
vp,1598132474095.48,1598132474581.0
vp,1598132474103.046,1598132474583.0
vp,1598132474103.511,1598132474394.0
vp,1598132474104.377,1598132474000.0
vp,1598132474104.924,1598132474000.0
vp,1598132474105.078,1598132474000.0
vp,1598132474105.4749,1598132474000.0
vp,1598132474105.553,1598132474000.0
vp,1598132474105.857,1598132474000.0
vp,1598132474106.249,1598132474000.0
vp,1598132474109.427,1598132474186.0
vp,1598132474109.561,1598132474616.0
vp,1598132474110.099,1598132474567.0
vp,1598132474121.6829,1598132474618.0
vp,1598132474121.897,1598132474614.0
vp,1598132474124.459,1598132474628.0
vp,1598132474124.5461,1598132474621.0
vp,1598132474139.697,1598132474629.0
vp,1598132474150.634,1598132474538.0
vp,1598132474150.865,1598132474605.0
vp,1598132474150.991,1598132474580.0
vp,1598132474158.108,1598132474641.0
vp,1598132474165.3708,1598132474597.0
vp,1598132474169.463,1598132474599.0
vp,1598132474169.552,1598132474604.0
vp,1598132474175.494,1598132474392.0
vp,1598132474175.592,1598132474671.0
vp,1598132474185.201,1598132474669.0
vp,1598132474198.354,1598132474710.0
vp,1598132474198.593,1598132474687.0
vp,1598132474209.589,1598132474690.0
vp,1598132474209.809,1598132474675.0
vp,1598132474213.939,1598132469733.0
vp,1598132474214.053,1598132470733.0
vp,1598132474214.439,1598132471733.0
vp,1598132474220.053,1598132474677.0
vp,1598132474234.055,1598132474701.0
vp,1598132474234.2852,1598132474712.0
vp,1598132474241.503,1598132474717.0
vp,1598132474253.561,1598132474747.0
vp,1598132474254.0122,1598132474745.0
vp,1598132474258.2869,1598132474751.0
vp,1598132474268.925,1598132474759.0
vp,1598132474286.5952,1598132474700.0
vp,1598132474294.2341,1598132474776.0
vp,1598132474294.395,1598132474774.0
vp,1598132474303.994,1598132474765.0
vp,1598132474318.0881,1598132474728.0
vp,1598132474318.261,1598132474520.0
vp,1598132474321.678,1598132474828.0
vp,1598132474321.804,1598132474812.0
vp,1598132474328.792,1598132474808.0
vp,1598132474336.015,1598132474838.0
vp,1598132474336.3508,1598132474792.0
vp,1598132474336.4429,1598132474827.0
vp,1598132474344.76,1598132474777.0
vp,1598132474358.853,1598132474786.0
vp,1598132474362.657,1598132474794.0
vp,1598132474371.1072,1598132474850.0
vp,1598132474371.502,1598132474852.0
vp,1598132474378.14,1598132474849.0
vp,1598132474378.784,1598132474889.0
vp,1598132474384.9448,1598132474601.0
vp,1598132474396.2942,1598132474882.0
vp,1598132474400.811,1598132474887.0
vp,1598132474401.186,1598132474317.0
vp,1598132474409.043,1598132474889.0
vp,1598132474416.002,1598132474872.0
vp,1598132474416.3489,1598132474887.0
vp,1598132474424.362,1598132474747.0
vp,1598132474424.833,1598132474926.0
vp,1598132474427.796,1598132474840.0
vp,1598132474432.6128,1598132474922.0
vp,1598132474433.117,1598132474920.0
vp,1598132474438.8171,1598132474922.0
vp,1598132474439.075,1598132474670.0
vp,1598132474443.341,1598132474919.0
vp,1598132474446.841,1598132474951.0
vp,1598132474447.381,1598132474918.0
vp,1598132474447.5269,1598132474942.0
vp,1598132474453.343,1598132474902.0
vp,1598132474453.5479,1598132474890.0
vp,1598132474462.666,1598132474901.0
vp,1598132474466.9832,1598132474940.0
vp,1598132474467.223,1598132474955.0
vp,1598132474479.217,1598132474919.0
vp,1598132474479.305,1598132474965.0
vp,1598132474499.971,1598132474936.0
vp,1598132474500.1372,1598132474964.0
vp,1598132474512.857,1598132474897.0
vp,1598132474512.9858,1598132474970.0
vp,1598132474530.51,1598132475009.0
vp,1598132474530.725,1598132474328.0
vp,1598132474539.594,1598132475012.0
vp,1598132474545.02,1598132474986.0
vp,1598132474549.969,1598132475030.0
vp,1598132474550.365,1598132475005.0
vp,1598132474550.439,1598132475041.0
vp,1598132474581.272,1598132475078.0
vp,1598132474594.97,1598132475064.0
vp,1598132474604.001,1598132475014.0
vp,1598132474615.4731,1598132475028.0
vp,1598132474616.2368,1598132475099.0
vp,1598132474626.098,1598132475112.0
vp,1598132474628.5452,1598132475098.0
dep,1598132474640.272,1598132475077.0
vp,1598132474653.834,1598132475137.0
vp,1598132474653.97,1598132475084.0
vp,1598132474662.4429,1598132475144.0
vp,1598132474669.038,1598132475080.0
vp,1598132474669.383,1598132475157.0
vp,1598132474686.2222,1598132475172.0
vp,1598132474690.6829,1598132475094.0
vp,1598132474695.882,1598132475178.0
vp,1598132474697.661,1598132475149.0
vp,1598132474699.293,1598132475081.0
vp,1598132474701.814,1598132475145.0
vp,1598132474702.201,1598132475097.0
vp,1598132474702.313,1598132475155.0
vp,1598132474707.202,1598132475202.0
vp,1598132474707.673,1598132475155.0
vp,1598132474709.84,1598132475173.0
vp,1598132474722.538,1598132475203.0
vp,1598132474722.854,1598132475206.0
vp,1598132474726.948,1598132475126.0
vp,1598132474741.56,1598132475196.0
vp,1598132474747.728,1598132474978.0
vp,1598132474757.032,1598132475255.0
vp,1598132474757.344,1598132475252.0
vp,1598132474764.925,1598132475063.0
vp,1598132474781.302,1598132475263.0
vp,1598132474781.416,1598132475266.0
vp,1598132474784.078,1598132475273.0
vp,1598132474784.848,1598132475267.0
vp,1598132474784.908,1598132475258.0
vp,1598132474787.0059,1598132475178.0
vp,1598132474787.297,1598132475246.0
vp,1598132474787.4219,1598132475282.0
vp,1598132474797.842,1598132475289.0
vp,1598132474801.2349,1598132475265.0
vp,1598132474801.6191,1598132475242.0
vp,1598132474806.4512,1598132475293.0
vp,1598132474812.144,1598132475306.0
vp,1598132474812.284,1598132475278.0
vp,1598132474842.0488,1598132475342.0
vp,1598132474845.84,1598132475284.0
vp,1598132474846.158,1598132475352.0
vp,1598132474850.084,1598132475273.0
vp,1598132474852.498,1598132475331.0
vp,1598132474854.0872,1598132475342.0
dep,1598132474854.4878,1598132475265.0
vp,1598132474865.0579,1598132475351.0
vp,1598132474871.451,1598132475349.0
vp,1598132474881.091,1598132475226.0
vp,1598132474900.449,1598132475397.0
vp,1598132474900.771,1598132475400.0
vp,1598132474901.269,1598132475143.0
vp,1598132474904.522,1598132475335.0
vp,1598132474904.9128,1598132475169.0
vp,1598132474911.816,1598132475386.0
vp,1598132474911.908,1598132475385.0
vp,1598132474912.3262,1598132475398.0
vp,1598132474921.4421,1598132475404.0
vp,1598132474931.7861,1598132475384.0
vp,1598132474932.163,1598132475351.0
vp,1598132474936.292,1598132471295.0
vp,1598132474936.882,1598132472295.0
vp,1598132474936.95,1598132473295.0
vp,1598132474941.3208,1598132474295.0
vp,1598132474941.439,1598132475410.0
vp,1598132474941.831,1598132475423.0
vp,1598132474953.657,1598132475429.0
vp,1598132474954.284,1598132475442.0
vp,1598132474956.914,1598132475443.0
vp,1598132474957.149,1598132475430.0
vp,1598132474963.646,1598132475443.0
vp,1598132474963.761,1598132475394.0
vp,1598132474963.9722,1598132475354.0
vp,1598132474970.8372,1598132475201.0
vp,1598132474970.989,1598132475465.0
vp,1598132474974.189,1598132475473.0
vp,1598132474974.608,1598132475459.0
vp,1598132474980.5642,1598132475436.0
vp,1598132474981.015,1598132475369.0
vp,1598132474985.573,1598132475482.0
vp,1598132474985.9841,1598132475414.0
vp,1598132474995.477,1598132475219.0
vp,1598132475000.931,1598132475494.0
vp,1598132475001.2168,1598132475492.0
vp,1598132475002.941,1598132475449.0
vp,1598132475003.794,1598132475000.0
vp,1598132475004.25,1598132475000.0
vp,1598132475004.494,1598132475000.0
vp,1598132475004.958,1598132475000.0
vp,1598132475005.302,1598132475000.0
vp,1598132475005.407,1598132475000.0
vp,1598132475009.783,1598132475478.0
vp,1598132475010.7068,1598132475000.0
vp,1598132475016.489,1598132475461.0
vp,1598132475038.292,1598132475536.0
vp,1598132475038.433,1598132475459.0
vp,1598132475038.687,1598132475488.0
vp,1598132475044.088,1598132475510.0
vp,1598132475048.5251,1598132475562.0
vp,1598132475048.904,1598132475534.0
vp,1598132475055.0981,1598132475562.0
vp,1598132475055.187,1598132472893.0
vp,1598132475055.327,1598132473893.0
vp,1598132475061.7722,1598132475571.0
vp,1598132475061.9421,1598132475317.0
vp,1598132475072.9001,1598132475565.0
vp,1598132475073.136,1598132475186.0
vp,1598132475081.0771,1598132475575.0
vp,1598132475081.1702,1598132475583.0
vp,1598132475081.2522,1598132475512.0
vp,1598132475086.222,1598132475517.0
vp,1598132475089.447,1598132475529.0
vp,1598132475089.535,1598132475577.0
vp,1598132475089.9192,1598132475580.0
vp,1598132475103.07,1598132475581.0
vp,1598132475103.7322,1598132475543.0
vp,1598132475108.653,1598132475616.0
vp,1598132475108.895,1598132475591.0
vp,1598132475115.3591,1598132475567.0
vp,1598132475115.78,1598132475364.0
vp,1598132475122.8281,1598132475599.0
vp,1598132475122.9092,1598132475538.0
vp,1598132475122.958,1598132475618.0
vp,1598132475123.021,1598132475628.0
vp,1598132475127.412,1598132475621.0
vp,1598132475127.861,1598132475614.0
vp,1598132475139.044,1598132475605.0
vp,1598132475139.384,1598132475641.0
vp,1598132475151.226,1598132475629.0
ars,1598132475151.382,1598132475606.0
vp,1598132475163.671,1598132475570.0
vp,1598132475175.1968,1598132475392.0
vp,1598132475180.837,1598132473171.0
vp,1598132475181.736,1598132475604.0
dep,1598132475184.019,1598132473228.0
vp,1598132475193.116,1598132475670.0
vp,1598132475198.16,1598132475690.0
vp,1598132475204.377,1598132475669.0
vp,1598132475213.8792,1598132475709.0
vp,1598132475218.6711,1598132475700.0
vp,1598132475218.852,1598132475687.0
vp,1598132475230.607,1598132475675.0
vp,1598132475230.726,1598132475717.0
vp,1598132475239.905,1598132475712.0
vp,1598132475240.5068,1598132475677.0
vp,1598132475258.279,1598132475744.0
vp,1598132475267.687,1598132475747.0
vp,1598132475280.069,1598132475760.0
vp,1598132475285.938,1598132475700.0
vp,1598132475293.1,1598132475774.0
vp,1598132475301.1528,1598132475751.0
vp,1598132475312.754,1598132475598.0
vp,1598132475312.8828,1598132475729.0
vp,1598132475321.866,1598132475828.0
vp,1598132475321.9631,1598132475395.0
vp,1598132475325.958,1598132475808.0
vp,1598132475326.3801,1598132475838.0
vp,1598132475330.868,1598132475765.0
vp,1598132475331.2312,1598132475778.0
vp,1598132475331.625,1598132475776.0
vp,1598132475331.989,1598132475812.0
vp,1598132475347.9941,1598132475826.0
vp,1598132475348.51,1598132475786.0
vp,1598132475352.722,1598132475794.0
vp,1598132475352.914,1598132475746.0
vp,1598132475362.2488,1598132475792.0
vp,1598132475362.3372,1598132475601.0
vp,1598132475362.759,1598132475850.0
vp,1598132475381.264,1598132475889.0
vp,1598132475383.228,1598132475852.0
vp,1598132475383.4,1598132475887.0
vp,1598132475383.655,1598132475849.0
vp,1598132475393.0881,1598132475882.0
vp,1598132475410.34,1598132475872.0
vp,1598132475414.274,1598132475901.0
vp,1598132475423.985,1598132475901.0
vp,1598132475424.262,1598132475521.0
vp,1598132475424.586,1598132475887.0
vp,1598132475427.771,1598132475920.0
vp,1598132475428.0369,1598132475922.0
vp,1598132475429.2878,1598132475922.0
vp,1598132475429.754,1598132475927.0
vp,1598132475429.945,1598132475889.0
vp,1598132475435.676,1598132475890.0
vp,1598132475435.7842,1598132475920.0
vp,1598132475445.013,1598132475670.0
vp,1598132475445.2058,1598132475918.0
vp,1598132475450.857,1598132475950.0
vp,1598132475451.109,1598132475942.0
vp,1598132475463.94,1598132475840.0
vp,1598132475464.083,1598132475918.0
vp,1598132475464.324,1598132475940.0
vp,1598132475469.306,1598132475955.0
vp,1598132475473.0178,1598132474172.0
vp,1598132475473.168,1598132475172.0
vp,1598132475476.821,1598132475966.0
vp,1598132475476.93,1598132475936.0
vp,1598132475487.711,1598132475970.0
vp,1598132475494.405,1598132475897.0
vp,1598132475531.7139,1598132475986.0
vp,1598132475531.93,1598132476012.0
vp,1598132475539.4421,1598132476028.0
vp,1598132475542.892,1598132476029.0
vp,1598132475543.301,1598132476041.0
dep,1598132475547.905,1598132475954.0
ars,1598132475562.3381,1598132475899.0
vp,1598132475562.42,1598132475145.0
vp,1598132475570.4019,1598132476009.0
vp,1598132475590.5261,1598132476006.0
vp,1598132475603.717,1598132476064.0
vp,1598132475603.8389,1598132476078.0
vp,1598132475608.291,1598132476063.0
vp,1598132475619.951,1598132476080.0
vp,1598132475620.163,1598132476099.0
vp,1598132475620.2422,1598132476098.0
vp,1598132475631.608,1598132476084.0
vp,1598132475631.728,1598132476112.0
vp,1598132475643.167,1598132476014.0
vp,1598132475660.509,1598132476145.0
vp,1598132475661.019,1598132476097.0
vp,1598132475664.875,1598132476157.0
vp,1598132475679.873,1598132476154.0
vp,1598132475679.992,1598132476094.0
vp,1598132475682.894,1598132476172.0
vp,1598132475683.1492,1598132476171.0
vp,1598132475698.7332,1598132476178.0
vp,1598132475698.842,1598132475295.0
vp,1598132475706.555,1598132476145.0
vp,1598132475706.6592,1598132476178.0
vp,1598132475710.997,1598132476202.0
vp,1598132475711.14,1598132476196.0
vp,1598132475716.148,1598132476203.0
vp,1598132475721.541,1598132476173.0
vp,1598132475721.636,1598132476219.0
vp,1598132475723.397,1598132476206.0
vp,1598132475723.6719,1598132475978.0
vp,1598132475736.9539,1598132476126.0
vp,1598132475745.1292,1598132476169.0
vp,1598132475745.522,1598132476186.0
vp,1598132475747.694,1598132476255.0
vp,1598132475748.139,1598132476081.0
vp,1598132475756.216,1598132476252.0
vp,1598132475756.5488,1598132476226.0
vp,1598132475766.443,1598132476149.0
vp,1598132475773.612,1598132476155.0
vp,1598132475779.645,1598132476242.0
vp,1598132475787.229,1598132476258.0
vp,1598132475787.594,1598132476201.0
vp,1598132475791.362,1598132476246.0
vp,1598132475791.6301,1598132476263.0
vp,1598132475795.4731,1598132476267.0
vp,1598132475795.943,1598132476265.0
vp,1598132475800.597,1598132476284.0
vp,1598132475800.9219,1598132476265.0
vp,1598132475806.0442,1598132476273.0
vp,1598132475806.595,1598132476293.0
vp,1598132475820.147,1598132476283.0
vp,1598132475830.6738,1598132476306.0
vp,1598132475830.857,1598132476138.0
vp,1598132475831.531,1598132476343.0
vp,1598132475840.147,1598132476278.0
vp,1598132475844.934,1598132476290.0
vp,1598132475845.5588,1598132476352.0
vp,1598132475847.644,1598132476273.0
vp,1598132475852.283,1598132476351.0
vp,1598132475859.23,1598132475964.0
vp,1598132475882.383,1598132476364.0
vp,1598132475900.4531,1598132476349.0
vp,1598132475901.0862,1598132476397.0
vp,1598132475903.4988,1598132476143.0
vp,1598132475907.4148,1598132476336.0
vp,1598132475907.5042,1598132476400.0
vp,1598132475919.338,1598132476351.0
vp,1598132475919.655,1598132476414.0
vp,1598132475924.314,1598132476385.0
vp,1598132475924.805,1598132476399.0
vp,1598132475929.375,1598132476342.0
vp,1598132475930.117,1598132476331.0
vp,1598132475936.365,1598132476394.0
vp,1598132475936.784,1598132476423.0
vp,1598132475945.207,1598132476443.0
vp,1598132475945.3171,1598132476442.0
vp,1598132475952.426,1598132476410.0
vp,1598132475952.815,1598132476394.0
vp,1598132475958.038,1598132476354.0
vp,1598132475958.42,1598132476444.0
vp,1598132475961.7542,1598132476449.0
vp,1598132475962.327,1598132476430.0
vp,1598132475967.0552,1598132476431.0
vp,1598132475967.187,1598132476465.0
